FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID
7975,הפניקס גמל להשקעה מניות ,קופת גמל להשקעה,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202407,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,מניות,4.56,2.9,-3.28,-1.62,284.85,0.65,0,1.75,11.12,15.77,48.65,5,8.25,14.45,-0.12,0.54,92,276.17,196.52,86.36,513026484
7975,הפניקס גמל להשקעה מניות ,קופת גמל להשקעה,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202408,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,מניות,4.5,1.61,-3.73,-0.84,287.81,0.65,0,1.39,12.66,15.25,52.66,4.84,8.83,14.43,,0.55,91.40,276.54,192.78,88.40,513026484
7975,הפניקס גמל להשקעה מניות ,קופת גמל להשקעה,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202409,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,מניות,4.69,2.83,-1.34,0.52,296,0.65,0,2.72,15.73,19.28,52.80,06.05,8.85,14.43,-0.48,0.61,91.60,283.42,198.04,89.34,513026484
7978,מיטב גמל להשקעה כללי ,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202401,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,28.83,11.29,4.41,21.95,1538.84,0.57,0.01,0.33,0.33,13.28,31.14,4.24,5.57,7.85,01.08,0.50,80.70,637.45,723.29,383.95,512065202
7978,מיטב גמל להשקעה כללי ,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202402,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,36.44,10.77,0.6,26.27,1592.12,0.57,0.01,1.80,2.14,14.30,31.75,4.56,5.67,7.86,0.96,0.55,80.80,679.64,752.04,399.94,512065202
7978,מיטב גמל להשקעה כללי ,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202403,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,37.32,10.63,-1.05,25.64,1651.99,0.57,0.01,2.18,4.36,15.07,33.62,4.79,5.97,7.89,0.96,0.61,81,730.89,818.11,423.69,512065202
7978,מיטב גמל להשקעה כללי ,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202404,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,31.1,8.97,-0.7,21.43,1647.02,0.57,0.01,-1.55,2.74,11.11,29.47,3.57,5.30,7.93,01.08,0.49,80.90,723.08,814.17,406.36,512065202
7978,מיטב גמל להשקעה כללי ,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202405,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,36.97,13.79,-15.69,7.49,1674.83,0.57,0.01,1.29,04.07,11.51,32.69,3.70,5.82,7.91,1.20,0.54,80.50,757.91,843.95,443.40,512065202
7978,מיטב גמל להשקעה כללי ,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202406,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,28.62,15.04,-23.75,-10.17,1683.42,0.57,0.01,1.17,5.29,11.88,31.67,3.81,5.66,7.88,1.44,0.55,80.40,761.68,836.87,463.20,512065202
7978,מיטב גמל להשקעה כללי ,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202407,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,34.68,13.46,-13.65,7.57,1713.46,0.57,0.01,1.38,6.74,12.86,32,4.12,5.71,7.89,01.08,0.58,80.70,770,848.44,438.22,512065202
7978,מיטב גמל להשקעה כללי ,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202408,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,27.73,14.68,-14.17,-1.12,1731.65,0.57,0.01,1.18,8,12.59,33.98,04.03,06.02,7.89,,0.58,80.80,773.51,818.45,438.76,512065202
7978,מיטב גמל להשקעה כללי ,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202409,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,34.1,13.01,-15.98,5.11,1767.30,0.57,0.01,1.81,9.96,15.49,34.18,4.92,06.06,7.89,0.96,0.65,80.80,798.17,836.42,453.29,512065202
7979,מיטב גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202401,11/10/2016 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,10.45,1.42,12.67,21.7,133.59,0.55,0,0.92,0.92,12.88,28.52,4.12,5.15,8.29,0.60,0.48,99.90,58.72,127.17,126.25,512065202
7979,מיטב גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202402,11/10/2016 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,5.87,0.78,9.14,14.23,146.52,0.55,0,-0.78,0.13,11.68,26.12,3.75,4.75,8.30,0.12,0.41,99.90,65.63,140.68,137.79,512065202
7979,מיטב גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202403,11/10/2016 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,7.97,1.53,4.38,10.82,164.17,0.55,0,4.60,4.74,15.36,30.77,4.88,5.51,8.51,0.36,0.56,99.90,73.89,158.91,155.24,512065202
7979,מיטב גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202404,11/10/2016 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,3.74,1.62,2.36,4.48,168.05,0.55,0,-0.32,4.40,12.50,28.52,4,5.15,8.50,0.60,0.50,99.80,76.77,165.58,163.13,512065202
7979,מיטב גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202405,11/10/2016 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,6.66,0.49,3.68,9.85,179.91,0.55,0,1.24,5.70,13.23,31.29,4.23,5.60,8.49,0.60,0.55,99.80,80.01,175.92,166.86,512065202
7979,מיטב גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202406,11/10/2016 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,5.4,0.66,6.59,11.33,197.44,0.55,0,3.45,9.34,15.72,33.26,4.99,5.91,8.57,01.08,0.64,99.80,87.73,194.38,187.62,512065202
7979,מיטב גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202407,11/10/2016 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,6.35,1.69,07.02,11.68,212.48,0.55,0,1.61,11.11,16.88,34.20,5.34,06.06,8.58,0.72,0.67,99.70,95.02,212.48,206.51,512065202
7979,מיטב גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202408,11/10/2016 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,6.52,1.78,6.87,11.61,222.11,0.55,0,-0.85,10.16,14.32,33.46,4.56,5.94,8.59,,0.67,96.70,98.71,222.11,214.74,512065202
7979,מיטב גמל להשקעה עוקב מדדים גמיש,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202409,11/10/2016 00:00:00,כלל האוכלוסיה,עוקבי מדדים,עוקב מדדים - גמיש,7.48,1.41,5.18,11.25,240.07,0.55,0,03.03,13.50,18.58,35.70,5.85,6.30,8.66,0.36,0.70,99.70,107.63,237.66,232.65,512065202
7980,"מיטב גמל להשקעה אשראי ואג""ח עם מניות (עד 25% במניות)",קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202401,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",7.77,2.63,1.41,6.55,206.31,0.57,0.01,0.26,0.26,8.94,23.45,2.90,4.30,5.35,1.20,0.47,84.40,32.05,56.89,30.55,512065202
7980,"מיטב גמל להשקעה אשראי ואג""ח עם מניות (עד 25% במניות)",קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202402,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",04.07,0.89,4.77,7.95,215.65,0.57,0.01,0.73,0.99,9.50,23.14,03.07,4.25,5.35,0.96,0.47,84.50,33.30,57.62,34.71,512065202
7980,"מיטב גמל להשקעה אשראי ואג""ח עם מניות (עד 25% במניות)",קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202403,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",3.98,3.73,-1.08,-0.83,217.45,0.57,0.01,1.28,2.28,9.60,23.61,3.10,4.33,5.36,0.96,0.51,83.80,35.42,63.57,37.18,512065202
7980,"מיטב גמל להשקעה אשראי ואג""ח עם מניות (עד 25% במניות)",קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202404,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",3.23,01.07,1.25,3.41,218.92,0.57,0.01,-0.85,1.42,7.75,21.42,2.52,3.96,5.38,0.96,0.39,83.80,34.83,63.27,36.58,512065202
7980,"מיטב גמל להשקעה אשראי ואג""ח עם מניות (עד 25% במניות)",קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202405,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",3.67,1.42,-0.84,1.41,221.42,0.57,0.01,0.56,1.98,7.53,22.43,2.45,4.13,5.37,0.96,0.41,83.40,35.86,64.29,39.29,512065202
7980,"מיטב גמל להשקעה אשראי ואג""ח עם מניות (עד 25% במניות)",קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202406,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",3.83,1.7,-3.09,-0.96,221.93,0.57,0.01,0.72,2.72,7.66,21.51,2.49,3.97,5.35,01.08,0.40,83.40,35.90,62.04,40.86,512065202
7980,"מיטב גמל להשקעה אשראי ואג""ח עם מניות (עד 25% במניות)",קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202407,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",2.93,2.81,-1.21,-1.09,223.55,0.57,0.01,1.28,04.03,8.54,21.67,2.77,4,5.35,0.96,0.44,83,36.48,63.84,40.06,512065202
7980,"מיטב גמל להשקעה אשראי ואג""ח עם מניות (עד 25% במניות)",קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202408,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",2.43,1.84,-1.54,-0.95,224.92,0.57,0.01,1.10,5.18,8.71,22.65,2.82,4.17,5.37,,0.43,83,36.33,59.38,36.38,512065202
7980,"מיטב גמל להשקעה אשראי ואג""ח עם מניות (עד 25% במניות)",קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202409,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",3.43,2.34,-0.81,0.28,227.67,0.57,0.01,1.15,6.39,10.18,22.68,3.28,4.17,5.37,0.84,0.51,82.80,37.20,58.99,34.68,512065202
7981,מיטב גמל להשקעה מסלול אג''ח עד 10% מניות,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202401,11/10/2016 00:00:00,כלל האוכלוסיה,"אג""ח",משולב מניות,2.58,1.11,0.38,1.85,61.47,0.57,0,0.76,0.76,07.02,15.73,2.29,2.96,4.84,0.24,0.25,91.40,3.11,53.91,56.46,512065202
7981,מיטב גמל להשקעה מסלול אג''ח עד 10% מניות,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202402,11/10/2016 00:00:00,כלל האוכלוסיה,"אג""ח",משולב מניות,1,0.48,1.21,1.73,62.03,0.57,0,-1.86,-1.11,05.06,12.78,1.66,2.43,4.92,-0.24,0.08,90.90,03.06,53.83,55.66,512065202
7981,מיטב גמל להשקעה מסלול אג''ח עד 10% מניות,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202403,11/10/2016 00:00:00,כלל האוכלוסיה,"אג""ח",משולב מניות,1.1,0.32,-0.95,-0.17,63.94,0.57,0,3.42,2.27,7.48,15.66,2.43,2.95,5.12,-0.12,0.26,91.40,3.25,56.63,57.73,512065202
7981,מיטב גמל להשקעה מסלול אג''ח עד 10% מניות,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202404,11/10/2016 00:00:00,כלל האוכלוסיה,"אג""ח",משולב מניות,0.77,0.48,1.27,1.56,65.55,0.57,0,0.14,2.41,7.27,15.05,2.37,2.84,5.12,0,0.23,91.50,3.22,56.49,58.15,512065202
7981,מיטב גמל להשקעה מסלול אג''ח עד 10% מניות,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202405,11/10/2016 00:00:00,כלל האוכלוסיה,"אג""ח",משולב מניות,0.73,0.45,-0.11,0.17,66.08,0.57,0,0.60,03.03,7.19,15.95,2.34,3,5.12,-0.12,0.24,91.60,3.28,57.43,61.27,512065202
7981,מיטב גמל להשקעה מסלול אג''ח עד 10% מניות,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202406,11/10/2016 00:00:00,כלל האוכלוסיה,"אג""ח",משולב מניות,0.8,0.45,-3.98,-3.63,63.71,0.57,0,1.99,05.08,8.65,16.99,2.80,3.19,5.16,0.12,0.33,93.20,3.46,55.58,63.71,512065202
7981,מיטב גמל להשקעה מסלול אג''ח עד 10% מניות,קופת גמל להשקעה,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202407,11/10/2016 00:00:00,כלל האוכלוסיה,"אג""ח",משולב מניות,0,0,0,0,0,0.57,0,0,05.08,8.29,15.77,2.69,2.97,5.15,-0.48,0.28,,,,,512065202
7986,"אנליסט מסלולית - קופת גמל להשקעה אשראי ואג""ח עד 25% מניות",קופת גמל להשקעה,אנליסט שירותי ניהול השקעות,"אנליסט קופות גמל בע""מ",202401,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",1.64,0.48,-0.25,0.91,79.87,0.64,0,0.26,0.26,5.26,16.96,1.72,3.18,4.94,0.48,0.26,92,15.24,16.69,12.91,511880460
7986,"אנליסט מסלולית - קופת גמל להשקעה אשראי ואג""ח עד 25% מניות",קופת גמל להשקעה,אנליסט שירותי ניהול השקעות,"אנליסט קופות גמל בע""מ",202402,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",2.76,0.67,0.63,2.72,83.38,0.64,0,01.04,1.30,6.62,16.97,2.16,3.18,4.94,0.36,0.29,92.10,15.90,17.10,13.51,511880460
7986,"אנליסט מסלולית - קופת גמל להשקעה אשראי ואג""ח עד 25% מניות",קופת גמל להשקעה,אנליסט שירותי ניהול השקעות,"אנליסט קופות גמל בע""מ",202403,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",1.85,0.99,1.38,2.24,86.62,0.64,0,1.24,2.56,6.72,17.24,2.19,3.23,4.95,0.36,0.33,92.40,16.81,18.08,14.25,511880460
7986,"אנליסט מסלולית - קופת גמל להשקעה אשראי ואג""ח עד 25% מניות",קופת גמל להשקעה,אנליסט שירותי ניהול השקעות,"אנליסט קופות גמל בע""מ",202404,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",2.35,0.45,02.08,3.98,89.87,0.64,0,-0.78,1.76,4.93,15.23,1.62,2.88,4.96,0.36,0.22,92.70,16.74,18,14.33,511880460
7986,"אנליסט מסלולית - קופת גמל להשקעה אשראי ואג""ח עד 25% מניות",קופת גמל להשקעה,אנליסט שירותי ניהול השקעות,"אנליסט קופות גמל בע""מ",202405,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",1.17,0.74,1.5,1.93,92.12,0.64,0,0.42,2.19,4.82,16.05,1.58,03.02,4.95,0.48,0.23,92.60,17.69,19.71,15.17,511880460
7986,"אנליסט מסלולית - קופת גמל להשקעה אשראי ואג""ח עד 25% מניות",קופת גמל להשקעה,אנליסט שירותי ניהול השקעות,"אנליסט קופות גמל בע""מ",202406,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",02.07,1.29,-0.06,0.72,93.42,0.64,0,0.68,2.88,05.06,15.45,1.66,2.92,4.94,0.60,0.22,92.70,18.10,20.85,16.13,511880460
7986,"אנליסט מסלולית - קופת גמל להשקעה אשראי ואג""ח עד 25% מניות",קופת גמל להשקעה,אנליסט שירותי ניהול השקעות,"אנליסט קופות גמל בע""מ",202407,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",1.88,0.9,2.5,3.48,97.71,0.64,0,0.91,3.82,5.41,15.54,1.77,2.93,4.94,0.60,0.25,92.80,21.92,24.99,16.43,511880460
7986,"אנליסט מסלולית - קופת גמל להשקעה אשראי ואג""ח עד 25% מניות",קופת גמל להשקעה,אנליסט שירותי ניהול השקעות,"אנליסט קופות גמל בע""מ",202408,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",1.35,1.46,3.67,3.56,101.95,0.64,0,0.74,4.59,05.04,16.20,1.65,03.05,4.94,,0.24,92.80,22.36,24.59,16.65,511880460
7986,"אנליסט מסלולית - קופת גמל להשקעה אשראי ואג""ח עד 25% מניות",קופת גמל להשקעה,אנליסט שירותי ניהול השקעות,"אנליסט קופות גמל בע""מ",202409,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",1.62,0.94,0.01,0.69,103.76,0.64,0,1.15,5.79,6.73,16.65,2.19,3.13,4.96,0.48,0.31,92.70,23.53,25.52,17.46,511880460
7988,כלל גמל לעתיד כללי,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202401,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,19.22,15.17,-49.85,-45.8,1515.55,0.66,0,-0.01,-0.01,9.89,28.11,3.19,05.08,7.75,0.60,0.41,80.60,674.02,661.24,377.78,512244146
7988,כלל גמל לעתיד כללי,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202402,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,23.12,16.29,-43.53,-36.7,1513.52,0.66,0,2.37,2.36,11.50,29.50,3.70,5.31,7.79,0.60,0.48,80.20,690.54,674.42,377.10,512244146
7988,כלל גמל לעתיד כללי,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202403,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,22.08,14.9,-47.32,-40.14,1507.09,0.66,0,2.31,4.72,12.46,31.32,3.99,5.60,7.83,0.60,0.55,80.20,697.33,657.29,384.94,512244146
7988,כלל גמל לעתיד כללי,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202404,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,20.77,13.55,-31.85,-24.63,1458.50,0.66,0,-1.54,3.11,8.68,27.18,2.81,4.93,7.87,0.60,0.43,79.50,645.78,637.04,364.50,512244146
7988,כלל גמל לעתיד כללי,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202405,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,23.06,14.59,-27.88,-19.41,1449.26,0.66,0,0.74,3.87,7.93,29.66,2.58,5.33,7.83,0.60,0.46,79.50,693.69,703.08,360.06,512244146
7988,כלל גמל לעתיד כללי,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202406,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,21.98,14.81,-39.35,-32.18,1427.98,0.66,0,0.81,4.72,8.52,28.30,2.76,5.11,7.81,0.72,0.45,79.10,686.27,736.90,366.36,512244146
7988,כלל גמל לעתיד כללי,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202407,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,18.25,17.65,-42.55,-41.95,1405.52,0.66,0,1.43,6.21,10.17,29.08,3.28,5.24,7.82,0.60,0.49,79.40,679.62,719.92,347.35,512244146
7988,כלל גמל לעתיד כללי,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202408,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,15.51,13.71,-31.62,-29.82,1392.48,0.66,0,1.26,7.55,10.02,31.29,3.23,5.60,7.82,,0.49,79.10,687.96,675.63,347.31,512244146
7988,כלל גמל לעתיד כללי,קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202409,11/10/2016 00:00:00,כלל האוכלוסיה,כללי,כללי,20.83,13.86,-32.04,-25.07,1389.23,0.66,0,1.65,9.33,12.62,31.85,04.04,5.69,7.83,0.48,0.57,78.10,659.66,655.91,359.43,512244146
7989,"כלל גמל לעתיד אשראי ואג""ח",קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202401,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",01.01,0.61,-0.38,0.02,27.52,0.66,0,0.01,0.01,1.33,10.20,0.44,1.96,3.60,0.12,0,88.30,0.12,4.20,3.25,512244146
7989,"כלל גמל לעתיד אשראי ואג""ח",קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202402,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.51,0.18,0.15,0.48,28.07,0.66,0,0.30,0.31,2.10,9.75,0.70,1.88,3.59,0.12,-0.02,88.50,0.13,4.63,2.98,512244146
7989,"כלל גמל לעתיד אשראי ואג""ח",קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202403,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.52,0.63,-0.93,-1.04,27.22,0.66,0,0.75,01.06,2.33,9.61,0.77,1.85,3.59,0.12,-0.01,88.60,0.13,4.33,2.24,512244146
7989,"כלל גמל לעתיד אשראי ואג""ח",קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202404,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.45,0.11,0.9,1.24,28.29,0.66,0,-0.55,0.51,1.42,8.48,0.47,1.64,3.60,0.12,-0.11,88.80,0.12,4.93,2.22,512244146
7989,"כלל גמל לעתיד אשראי ואג""ח",קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202405,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.54,0.12,-0.79,-0.37,27.90,0.66,0,-0.06,0.45,0.62,8.11,0.21,1.57,3.60,0,-0.15,88.80,0.11,5.24,2.81,512244146
7989,"כלל גמל לעתיד אשראי ואג""ח",קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202406,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.41,0.56,-0.68,-0.83,27.10,0.66,0,0.19,0.64,0.61,7.57,0.20,1.47,3.59,0.12,-0.19,88.70,0.11,5.13,3.11,512244146
7989,"כלל גמל לעתיד אשראי ואג""ח",קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202407,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.64,0.27,0.95,1.32,37.12,0.66,0,0.93,1.57,1.37,7.54,0.45,1.46,3.59,0.12,-0.16,88.10,0.13,5.34,3.98,512244146
7989,"כלל גמל לעתיד אשראי ואג""ח",קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202408,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.59,0.53,1.4,1.46,39,0.66,0,1.17,2.76,1.87,08.05,0.62,1.56,3.61,,-0.18,88.50,0.15,4.23,4.23,512244146
7989,"כלל גמל לעתיד אשראי ואג""ח",קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202409,11/10/2016 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.8,0.45,-0.66,-0.31,38.90,0.66,0,0.59,3.37,2.32,8.27,0.77,1.60,3.61,0.12,-0.08,87.80,0.16,04.08,4.51,512244146
7990,"כלל גמל לעתיד - קופת גמל להשקעה אג""ח ממשלתי",קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202401,11/10/2016 00:00:00,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.13,0.04,-0.17,-0.08,09.04,0.66,0,-0.27,-0.27,-1.34,5.36,-0.45,01.05,2.97,-0.36,-0.33,96.90,0,0.34,01.06,512244146
7990,"כלל גמל לעתיד - קופת גמל להשקעה אג""ח ממשלתי",קופת גמל להשקעה,אחר,"כלל פנסיה וגמל בע""מ",202402,11/10/2016 00:00:00,כלל האוכלוסיה,"אג""ח","אג""ח ממשלתי",0.14,0.05,-0.31,-0.22,8.82,0.66,0,0.11,-0.16,-0.22,05.03,-0.07,0.99,2.96,-0.48,-0.37,97.20,0,0.47,0.93,512244146
